chr	start	end	gene_symbol	exon	transcript_id
chr1	9367448	9369531	SPSB1	3	NM_025106
chr1	9539465	9539747	SLC25A33	1	NM_032315
chr1	9553626	9553805	SLC25A33	2	NM_032315
chr1	9567284	9567361	SLC25A33	3	NM_032315
chr1	9570258	9570358	SLC25A33	4	NM_032315
chr1	9573346	9573412	SLC25A33	5	NM_032315
chr1	9579954	9580234	SLC25A33	6	NM_032315
chr1	9582299	9585173	SLC25A33	7	NM_032315
chr1	9588911	9589043	TMEM201	1	NM_001130924
chr1	9595890	9596010	TMEM201	2	NM_001130924
chr1	9596859	9597053	TMEM201	3	NM_001130924
chr1	9598449	9598625	TMEM201	4	NM_001130924
chr1	9601105	9601454	TMEM201	5	NM_001130924
chr1	9602069	9602272	TMEM201	6	NM_001130924
chr1	9607557	9607789	TMEM201	7	NM_001130924
chr1	9609840	9609911	TMEM201	8	NM_001130924
chr1	9610506	9610805	TMEM201	9	NM_001130924
chr1	9611753	9611890	TMEM201	10	NM_001130924
chr1	9612986	9614877	TMEM201	11	NM_001130924
chr1	9651731	9651802	PIK3CD	1	NM_005026
chr1	9691467	9691571	PIK3CD	2	NM_005026
chr1	9710424	9710596	PIK3CD	3	NM_005026
chr1	9715541	9715769	PIK3CD	4	NM_005026
chr1	9715849	9716078	PIK3CD	5	NM_005026
chr1	9716440	9716619	PIK3CD	6	NM_005026
chr1	9716959	9717108	PIK3CD	7	NM_005026
chr1	9717537	9717626	PIK3CD	8	NM_005026
chr1	9718694	9718915	PIK3CD	9	NM_005026
chr1	9719921	9720017	PIK3CD	10	NM_005026
chr1	9720112	9720242	PIK3CD	11	NM_005026
chr1	9720611	9720661	PIK3CD	12	NM_005026
chr1	9720742	9720909	PIK3CD	13	NM_005026
chr1	9721127	9721248	PIK3CD	14	NM_005026
chr1	9721444	9721587	PIK3CD	15	NM_005026
chr1	9721761	9721860	PIK3CD	16	NM_005026
chr1	9721975	9722153	PIK3CD	17	NM_005026
chr1	9722244	9722356	PIK3CD	18	NM_005026
chr1	9722528	9722606	PIK3CD	19	NM_005026
chr1	9723125	9723292	PIK3CD	20	NM_005026
chr1	9723969	9724092	PIK3CD	21	NM_005026
chr1	9724276	9724421	PIK3CD	22	NM_005026
chr1	9724804	9724936	PIK3CD	23	NM_005026
chr1	9726909	9729114	PIK3CD	24	NM_005026
chr1	9943475	9943515	NMNAT1	1	NM_022787
chr1	9972018	9972188	NMNAT1	2	NM_022787
chr1	9975592	9975775	NMNAT1	3	NM_022787
chr1	9981031	9981170	NMNAT1	4	NM_022787
chr1	9982301	9985498	NMNAT1	5	NM_022787
chr1	9997228	9997331	RBP7	1	NM_052960
chr1	10007570	10007748	RBP7	2	NM_052960
chr1	10008173	10008274	RBP7	3	NM_052960
chr1	10015782	10016021	RBP7	4	NM_052960
chr1	10032958	10033694	UBE4B	1	NM_001105562
chr1	10072028	10072214	UBE4B	2	NM_001105562
chr1	10095461	10095596	UBE4B	3	NM_001105562
chr1	10101108	10101195	UBE4B	4	NM_001105562
chr1	10102948	10103092	UBE4B	5	NM_001105562
chr1	10105516	10105744	UBE4B	6	NM_001105562
chr1	10106197	10106583	UBE4B	7	NM_001105562
chr1	10117459	10117600	UBE4B	8	NM_001105562
chr1	10119513	10119613	UBE4B	9	NM_001105562
chr1	10121962	10122076	UBE4B	10	NM_001105562
chr1	10126794	10126877	UBE4B	11	NM_001105562
chr1	10129392	10129448	UBE4B	12	NM_001105562
chr1	10130500	10130616	UBE4B	13	NM_001105562
chr1	10130715	10130813	UBE4B	14	NM_001105562
chr1	10132369	10132482	UBE4B	15	NM_001105562
chr1	10134988	10135186	UBE4B	16	NM_001105562
chr1	10137067	10137205	UBE4B	17	NM_001105562
chr1	10144940	10145039	UBE4B	18	NM_001105562
chr1	10146963	10147090	UBE4B	19	NM_001105562
chr1	10149184	10149282	UBE4B	20	NM_001105562
chr1	10151326	10151561	UBE4B	21	NM_001105562
chr1	10158356	10158482	UBE4B	22	NM_001105562
chr1	10161142	10161286	UBE4B	23	NM_001105562
chr1	10168136	10168270	UBE4B	24	NM_001105562
chr1	10171138	10171329	UBE4B	25	NM_001105562
chr1	10178644	10178818	UBE4B	26	NM_001105562
chr1	10179416	10179562	UBE4B	27	NM_001105562
chr1	10179895	10181238	UBE4B	28	NM_001105562
chr1	10210570	10210878	KIF1B	1	NM_001365951
chr1	10232250	10232434	KIF1B	2	NM_001365951
chr1	10256247	10256323	KIF1B	3	NM_001365951
chr1	10258493	10258672	KIF1B	4	NM_001365951
chr1	10261905	10261970	KIF1B	5	NM_001365951
chr1	10267380	10267558	KIF1B	6	NM_001365951
chr1	10268152	10268263	KIF1B	7	NM_001365951
chr1	10271502	10271579	KIF1B	8	NM_001365951
chr1	10272241	10272306	KIF1B	9	NM_001365951
chr1	10273014	10273031	KIF1B	10	NM_001365951
chr1	10275428	10275503	KIF1B	11	NM_001365951
chr1	10276321	10276399	KIF1B	12	NM_001365951
chr1	10277986	10278128	KIF1B	13	NM_001365951
chr1	10279097	10279138	KIF1B	14	NM_001365951
chr1	10282322	10282533	KIF1B	15	NM_001365951
chr1	10291082	10291161	KIF1B	16	NM_001365951
chr1	10292047	10292122	KIF1B	17	NM_001365951
chr1	10295086	10295165	KIF1B	18	NM_001365951
chr1	10295660	10295766	KIF1B	19	NM_001365951
chr1	10296582	10296665	KIF1B	20	NM_001365951
chr1	10296897	10297077	KIF1B	21	NM_001365951
chr1	10297174	10297246	KIF1B	22	NM_001365951
chr1	10320043	10320136	KIF1B	23	NM_001365951
chr1	10321709	10321857	KIF1B	24	NM_001365951
chr1	10323884	10324062	KIF1B	25	NM_001365951
chr1	10324758	10324895	KIF1B	26	NM_001365951
chr1	10326111	10326359	KIF1B	27	NM_001365951
chr1	10334520	10334638	KIF1B	28	NM_001365951
chr1	10336657	10336742	KIF1B	29	NM_001365951
chr1	10337074	10337203	KIF1B	30	NM_001365951
chr1	10337371	10337533	KIF1B	31	NM_001365951
chr1	10339769	10339859	KIF1B	32	NM_001365951
chr1	10342050	10342168	KIF1B	33	NM_001365951
chr1	10343232	10343287	KIF1B	34	NM_001365951
chr1	10345845	10345953	KIF1B	35	NM_001365951
chr1	10347761	10347827	KIF1B	36	NM_001365951
chr1	10348649	10348733	KIF1B	37	NM_001365951
chr1	10352631	10352736	KIF1B	38	NM_001365951
chr1	10360929	10361043	KIF1B	39	NM_001365951
chr1	10361692	10361825	KIF1B	40	NM_001365951
chr1	10363283	10363344	KIF1B	41	NM_001365951
chr1	10365100	10365245	KIF1B	42	NM_001365951
chr1	10365409	10365648	KIF1B	43	NM_001365951
chr1	10368467	10368538	KIF1B	44	NM_001365951
chr1	10371141	10371262	KIF1B	45	NM_001365951
chr1	10374316	10374465	KIF1B	46	NM_001365951
chr1	10374854	10375046	KIF1B	47	NM_001365951
chr1	10375255	10375373	KIF1B	48	NM_001365951
chr1	10376545	10381603	KIF1B	49	NM_001365951
chr1	10399064	10399125	PGD	1	NM_002631
chr1	10399629	10399704	PGD	2	NM_002631
chr1	10400393	10400572	PGD	3	NM_002631
chr1	10403071	10403136	PGD	4	NM_002631
chr1	10404161	10404279	PGD	5	NM_002631
chr1	10408071	10408140	PGD	6	NM_002631
chr1	10411418	10411552	PGD	7	NM_002631
chr1	10413062	10413251	PGD	8	NM_002631
chr1	10416987	10417117	PGD	9	NM_002631
chr1	10417376	10417509	PGD	10	NM_002631
chr1	10418826	10418925	PGD	11	NM_002631
chr1	10419417	10419539	PGD	12	NM_002631
chr1	10419630	10420511	PGD	13	NM_002631
chr1	10430433	10430568	CENPS	1	NM_199294
chr1	10433842	10433965	CENPS	2	NM_199294
chr1	10434657	10434690	CENPS	3	NM_199294
chr1	10440347	10440413	CENPS	4	NM_199294
chr1	10442265	10442808	CENPS	5	NM_199294
chr1	10450031	10450322	CORT	1	NM_001302
chr1	10451377	10451998	CORT	2	NM_001302
chr1	10474950	10475002	PEX14	1	NM_004565
chr1	10495274	10495321	PEX14	2	NM_004565
chr1	10536213	10536297	PEX14	3	NM_004565
chr1	10599238	10599366	PEX14	4	NM_004565
chr1	10618332	10618417	PEX14	5	NM_004565
chr1	10623019	10623121	PEX14	6	NM_004565
chr1	10624340	10624437	PEX14	7	NM_004565
chr1	10627272	10627363	PEX14	8	NM_004565
chr1	10629531	10630758	PEX14	9	NM_004565
chr1	11012654	11012743	TARDBP	1	NM_007375
chr1	11013716	11013965	TARDBP	2	NM_007375
chr1	11016844	11017007	TARDBP	3	NM_007375
chr1	11018733	11018873	TARDBP	4	NM_007375
chr1	11020429	11020599	TARDBP	5	NM_007375
chr1	11022124	11025492	TARDBP	6	NM_007375
chr1	11189355	11189955	ANGPTL7	1	NM_021146
chr1	11192270	11192370	ANGPTL7	2	NM_021146
chr1	11193580	11193774	ANGPTL7	3	NM_021146
chr1	11194461	11194659	ANGPTL7	4	NM_021146
chr1	11194854	11195981	ANGPTL7	5	NM_021146
chr1	11273198	11274060	UBIAD1	1	NM_013319
chr1	11285644	11288434	UBIAD1	2	NM_013319
chr1	11479155	11479372	DISP3	1	NM_020780
chr1	11500990	11502088	DISP3	2	NM_020780
chr1	11502678	11502897	DISP3	3	NM_020780
chr1	11514390	11514526	DISP3	4	NM_020780
chr1	11515369	11515503	DISP3	5	NM_020780
chr1	11516001	11516161	DISP3	6	NM_020780
chr1	11517463	11517602	DISP3	7	NM_020780
chr1	11519355	11519503	DISP3	8	NM_020780
chr1	11519719	11519880	DISP3	9	NM_020780
chr1	11520687	11520848	DISP3	10	NM_020780
chr1	11523942	11524055	DISP3	11	NM_020780
chr1	11525176	11525312	DISP3	12	NM_020780
chr1	11526651	11526835	DISP3	13	NM_020780
chr1	11529556	11529686	DISP3	14	NM_020780
chr1	11529787	11529959	DISP3	15	NM_020780
chr1	11530907	11531033	DISP3	16	NM_020780
chr1	11531565	11531710	DISP3	17	NM_020780
chr1	11534381	11534540	DISP3	18	NM_020780
chr1	11535011	11535124	DISP3	19	NM_020780
chr1	11535478	11535644	DISP3	20	NM_020780
chr1	11536324	11537551	DISP3	21	NM_020780
chr1	11654877	11654952	FBXO44	1	NM_033182
chr1	11655806	11656100	FBXO44	2	NM_033182
chr1	11658267	11658393	FBXO44	3	NM_033182
chr1	11658533	11658628	FBXO44	4	NM_033182
chr1	11658736	11658871	FBXO44	5	NM_033182
chr1	11661130	11663327	FBXO44	6	NM_033182
chr1	11664200	11664255	FBXO6	1	NM_018438
chr1	11668656	11668944	FBXO6	2	NM_018438
chr1	11671266	11671392	FBXO6	3	NM_018438
chr1	11671928	11672023	FBXO6	4	NM_018438
chr1	11673277	11673412	FBXO6	5	NM_018438
chr1	11673615	11674352	FBXO6	6	NM_018438
chr1	11691710	11691853	DRAXIN	1	NM_198545
chr1	11706249	11706709	DRAXIN	2	NM_198545
chr1	11709275	11709465	DRAXIN	3	NM_198545
chr1	11711851	11711965	DRAXIN	4	NM_198545
chr1	11712340	11712429	DRAXIN	5	NM_198545
chr1	11715119	11715208	DRAXIN	6	NM_198545
chr1	11719584	11725857	DRAXIN	7	NM_198545
chr1	11736136	11736235	AGTRAP	1	NM_020350
chr1	11745803	11745837	AGTRAP	2	NM_020350
chr1	11747440	11747545	AGTRAP	3	NM_020350
chr1	11748415	11748610	AGTRAP	4	NM_020350
chr1	11750077	11750769	AGTRAP	5	NM_020350
chr1	11762193	11762305	C1orf167	1	NM_001010881
chr1	11764331	11764470	C1orf167	2	NM_001010881
chr1	11765857	11767085	C1orf167	3	NM_001010881
chr1	11767221	11767264	C1orf167	4	NM_001010881
chr1	11768077	11768275	C1orf167	5	NM_001010881
chr1	11768973	11769127	C1orf167	6	NM_001010881
chr1	11771524	11771636	C1orf167	7	NM_001010881
chr1	11772082	11772259	C1orf167	8	NM_001010881
chr1	11775435	11775610	C1orf167	9	NM_001010881
chr1	11776464	11776638	C1orf167	10	NM_001010881
chr1	11778660	11778816	C1orf167	11	NM_001010881
chr1	11778926	11779080	C1orf167	12	NM_001010881
chr1	11779802	11780010	C1orf167	13	NM_001010881
chr1	11782189	11782333	C1orf167	14	NM_001010881
chr1	11784174	11784593	C1orf167	15	NM_001010881
chr1	11785148	11785289	C1orf167	16	NM_001010881
chr1	11787388	11787493	C1orf167	17	NM_001010881
chr1	11787873	11788047	C1orf167	18	NM_001010881
chr1	11788149	11788378	C1orf167	19	NM_001010881
chr1	11788652	11788746	C1orf167	20	NM_001010881
chr1	11789270	11789585	C1orf167	21	NM_001010881
chr1	11806191	11806349	CLCN6	1	NM_001286
chr1	11807131	11807190	CLCN6	2	NM_001286
chr1	11815846	11815911	CLCN6	3	NM_001286
chr1	11816615	11816680	CLCN6	4	NM_001286
chr1	11819488	11819554	CLCN6	5	NM_001286
chr1	11822695	11822801	CLCN6	6	NM_001286
chr1	11823707	11823833	CLCN6	7	NM_001286
chr1	11824486	11824553	CLCN6	8	NM_001286
chr1	11826156	11826214	CLCN6	9	NM_001286
chr1	11827089	11827221	CLCN6	10	NM_001286
chr1	11828106	11828219	CLCN6	11	NM_001286
chr1	11828458	11828624	CLCN6	12	NM_001286
chr1	11829196	11829322	CLCN6	13	NM_001286
chr1	11833515	11833638	CLCN6	14	NM_001286
chr1	11833877	11834030	CLCN6	15	NM_001286
chr1	11834236	11834395	CLCN6	16	NM_001286
chr1	11834484	11834590	CLCN6	17	NM_001286
chr1	11835967	11836153	CLCN6	18	NM_001286
chr1	11836999	11837156	CLCN6	19	NM_001286
chr1	11837343	11837499	CLCN6	20	NM_001286
chr1	11838335	11838442	CLCN6	21	NM_001286
chr1	11838535	11838660	CLCN6	22	NM_001286
chr1	11840143	11843130	CLCN6	23	NM_001286
chr1	11934717	11934855	PLOD1	1	NM_000302
chr1	11947976	11948067	PLOD1	2	NM_000302
chr1	11949773	11949906	PLOD1	3	NM_000302
chr1	11950357	11950520	PLOD1	4	NM_000302
chr1	11952623	11952735	PLOD1	5	NM_000302
chr1	11954830	11954893	PLOD1	6	NM_000302
chr1	11956917	11957014	PLOD1	7	NM_000302
chr1	11957842	11957943	PLOD1	8	NM_000302
chr1	11958516	11958647	PLOD1	9	NM_000302
chr1	11960646	11960767	PLOD1	10	NM_000302
chr1	11963532	11963636	PLOD1	11	NM_000302
chr1	11964175	11964300	PLOD1	12	NM_000302
chr1	11964644	11964785	PLOD1	13	NM_000302
chr1	11965480	11965593	PLOD1	14	NM_000302
chr1	11966251	11966316	PLOD1	15	NM_000302
chr1	11966987	11967091	PLOD1	16	NM_000302
chr1	11970670	11970816	PLOD1	17	NM_000302
chr1	11972872	11972997	PLOD1	18	NM_000302
chr1	11974653	11975537	PLOD1	19	NM_000302
chr1	11980444	11980484	MFN2	1	NM_014874
chr1	11981970	11982114	MFN2	2	NM_014874
chr1	11989165	11989343	MFN2	3	NM_014874
chr1	11992555	11992690	MFN2	4	NM_014874
chr1	11996156	11996318	MFN2	5	NM_014874
chr1	11997297	11997421	MFN2	6	NM_014874
chr1	11998770	11998878	MFN2	7	NM_014874
chr1	11998988	11999095	MFN2	8	NM_014874
chr1	12001401	12001554	MFN2	9	NM_014874
chr1	12001769	12001836	MFN2	10	NM_014874
chr1	12001982	12002103	MFN2	11	NM_014874
chr1	12003992	12004118	MFN2	12	NM_014874
chr1	12004509	12004613	MFN2	13	NM_014874
chr1	12004825	12004927	MFN2	14	NM_014874
chr1	12005711	12005931	MFN2	15	NM_014874
chr1	12006538	12006693	MFN2	16	NM_014874
chr1	12007053	12007249	MFN2	17	NM_014874
chr1	12009592	12009726	MFN2	18	NM_014874
chr1	12011496	12013508	MFN2	19	NM_014874
chr1	12019498	12019552	MIIP	1	NM_021933
chr1	12021645	12021840	MIIP	2	NM_021933
chr1	12022095	12022442	MIIP	3	NM_021933
chr1	12022833	12022917	MIIP	4	NM_021933
chr1	12029033	12029141	MIIP	5	NM_021933
chr1	12029223	12029281	MIIP	6	NM_021933
chr1	12029765	12029894	MIIP	7	NM_021933
chr1	12030028	12030124	MIIP	8	NM_021933
chr1	12031266	12031403	MIIP	9	NM_021933
chr1	12031722	12032045	MIIP	10	NM_021933
chr1	12063303	12063661	TNFRSF8	1	NM_001243
chr1	12084464	12084551	TNFRSF8	2	NM_001243
chr1	12097101	12097217	TNFRSF8	3	NM_001243
chr1	12104379	12104531	TNFRSF8	4	NM_001243
chr1	12109566	12109656	TNFRSF8	5	NM_001243
chr1	12110041	12110204	TNFRSF8	6	NM_001243
chr1	12111898	12112014	TNFRSF8	7	NM_001243
chr1	12115577	12115729	TNFRSF8	8	NM_001243
chr1	12123284	12123377	TNFRSF8	9	NM_001243
chr1	12123715	12123827	TNFRSF8	10	NM_001243
chr1	12125951	12126052	TNFRSF8	11	NM_001243
chr1	12126183	12126236	TNFRSF8	12	NM_001243
chr1	12135588	12135613	TNFRSF8	13	NM_001243
chr1	12138229	12138436	TNFRSF8	14	NM_001243
chr1	12142287	12144207	TNFRSF8	15	NM_001243
chr1	12166991	12167169	TNFRSF1B	1	NM_001066
chr1	12188796	12188895	TNFRSF1B	2	NM_001066
chr1	12190957	12191085	TNFRSF1B	3	NM_001066
chr1	12191774	12191923	TNFRSF1B	4	NM_001066
chr1	12192431	12192524	TNFRSF1B	5	NM_001066
chr1	12192863	12193098	TNFRSF1B	6	NM_001066
chr1	12193955	12194032	TNFRSF1B	7	NM_001066
chr1	12194584	12194618	TNFRSF1B	8	NM_001066
chr1	12201967	12202171	TNFRSF1B	9	NM_001066
chr1	12206740	12209220	TNFRSF1B	10	NM_001066
chr1	12230030	12230120	VPS13D	1	NM_015378
chr1	12234191	12234363	VPS13D	2	NM_015378
chr1	12242513	12242590	VPS13D	3	NM_015378
chr1	12244246	12244436	VPS13D	4	NM_015378
chr1	12244537	12244617	VPS13D	5	NM_015378
chr1	12249223	12249339	VPS13D	6	NM_015378
chr1	12253722	12253826	VPS13D	7	NM_015378
chr1	12256333	12256503	VPS13D	8	NM_015378
chr1	12256987	12257087	VPS13D	9	NM_015378
chr1	12257935	12258103	VPS13D	10	NM_015378
chr1	12260693	12260794	VPS13D	11	NM_015378
chr1	12260948	12261149	VPS13D	12	NM_015378
chr1	12261901	12262080	VPS13D	13	NM_015378
chr1	12266881	12267011	VPS13D	14	NM_015378
chr1	12267845	12267920	VPS13D	15	NM_015378
chr1	12268706	12268876	VPS13D	16	NM_015378
chr1	12270994	12271124	VPS13D	17	NM_015378
chr1	12273003	12273135	VPS13D	18	NM_015378
chr1	12275825	12278038	VPS13D	19	NM_015378
chr1	12279499	12279650	VPS13D	20	NM_015378
chr1	12282705	12283736	VPS13D	21	NM_015378
chr1	12288223	12288313	VPS13D	22	NM_015378
chr1	12290998	12291124	VPS13D	23	NM_015378
chr1	12293524	12293704	VPS13D	24	NM_015378
chr1	12299202	12299384	VPS13D	25	NM_015378
chr1	12304506	12304728	VPS13D	26	NM_015378
chr1	12308431	12308641	VPS13D	27	NM_015378
chr1	12311454	12311625	VPS13D	28	NM_015378
chr1	12311813	12311925	VPS13D	29	NM_015378
chr1	12314115	12314327	VPS13D	30	NM_015378
chr1	12318072	12318337	VPS13D	31	NM_015378
chr1	12319497	12319630	VPS13D	32	NM_015378
chr1	12321809	12321964	VPS13D	33	NM_015378
chr1	12322536	12322746	VPS13D	34	NM_015378
chr1	12323706	12323780	VPS13D	35	NM_015378
chr1	12327648	12327854	VPS13D	36	NM_015378
chr1	12329829	12329918	VPS13D	37	NM_015378
chr1	12333226	12333366	VPS13D	38	NM_015378
chr1	12335705	12335827	VPS13D	39	NM_015378
chr1	12338231	12338305	VPS13D	40	NM_015378
chr1	12341780	12341885	VPS13D	41	NM_015378
chr1	12342899	12343051	VPS13D	42	NM_015378
chr1	12345374	12345509	VPS13D	43	NM_015378
chr1	12346605	12346652	VPS13D	44	NM_015378
chr1	12348823	12348973	VPS13D	45	NM_015378
chr1	12349164	12349374	VPS13D	46	NM_015378
chr1	12353974	12354221	VPS13D	47	NM_015378
chr1	12355899	12356090	VPS13D	48	NM_015378
chr1	12356398	12356524	VPS13D	49	NM_015378
chr1	12358459	12358601	VPS13D	50	NM_015378
chr1	12362720	12362850	VPS13D	51	NM_015378
chr1	12363072	12363247	VPS13D	52	NM_015378
chr1	12368468	12368591	VPS13D	53	NM_015378
chr1	12369467	12369702	VPS13D	54	NM_015378
chr1	12373750	12373858	VPS13D	55	NM_015378
chr1	12378428	12378591	VPS13D	56	NM_015378
chr1	12379488	12379596	VPS13D	57	NM_015378
chr1	12382976	12383155	VPS13D	58	NM_015378
chr1	12385260	12385373	VPS13D	59	NM_015378
chr1	12386185	12386334	VPS13D	60	NM_015378
chr1	12400181	12400330	VPS13D	61	NM_015378
chr1	12401608	12401704	VPS13D	62	NM_015378
chr1	12403825	12403973	VPS13D	63	NM_015378
chr1	12415087	12415221	VPS13D	64	NM_015378
chr1	12416660	12416827	VPS13D	65	NM_015378
chr1	12455998	12456130	VPS13D	66	NM_015378
chr1	12460201	12460396	VPS13D	67	NM_015378
chr1	12497500	12497631	VPS13D	68	NM_015378
chr1	12506853	12507093	VPS13D	69	NM_015378
chr1	12508893	12512046	VPS13D	70	NM_015378
chr1	12644085	12644714	AADACL4	1	NM_001013630
chr1	12651123	12651339	AADACL4	2	NM_001013630
chr1	12661791	12661854	AADACL4	3	NM_001013630
chr1	12665961	12667076	AADACL4	4	NM_001013630
chr1	12716110	12716344	AADACL3	1	NM_001103170
chr1	12719475	12719691	AADACL3	2	NM_001103170
chr1	12720883	12720946	AADACL3	3	NM_001103170
chr1	12725222	12728760	AADACL3	4	NM_001103170
chr1	12746200	12746541	CFAP107	1	NM_152290
chr1	12755700	12755813	CFAP107	2	NM_152290
chr1	12759310	12759487	CFAP107	3	NM_152290
chr1	12760770	12763699	CFAP107	4	NM_152290
chr1	12773738	12775154	PRAMEF12	1	NM_001080830
chr1	12775543	12776118	PRAMEF12	2	NM_001080830
chr1	12777011	12777905	PRAMEF12	3	NM_001080830
chr1	12791397	12791474	PRAMEF1	1	NM_023013
chr1	12793203	12793514	PRAMEF1	2	NM_023013
chr1	12793915	12794493	PRAMEF1	3	NM_023013
chr1	12795438	12796628	PRAMEF1	4	NM_023013
chr1	12857086	12857147	PRAMEF2	1	NM_023014
chr1	12858985	12859296	PRAMEF2	2	NM_023014
chr1	12859693	12860271	PRAMEF2	3	NM_023014
chr1	12861221	12861909	PRAMEF2	4	NM_023014
chr1	12916647	12916687	PRAMEF7	1	NM_001012277
chr1	12917668	12917979	PRAMEF7	2	NM_001012277
chr1	12918362	12918937	PRAMEF7	3	NM_001012277
chr1	12919852	12920480	PRAMEF7	4	NM_001012277
chr1	13060769	13060930	HNRNPCL3	1	NM_001382358
chr1	13061144	13062873	HNRNPCL3	2	NM_001382358
chr1	13061161	13062873	HNRNPCL4	1	NM_001302551
chr1	13073678	13073986	PRAMEF26	1	NM_001306072
chr1	13074659	13075240	PRAMEF26	2	NM_001306072
chr1	13076991	13077884	PRAMEF26	3	NM_001306072
chr1	13073678	13073986	PRAMEF25	1	NM_001310134
chr1	13074659	13075240	PRAMEF25	2	NM_001310134
chr1	13076991	13078038	PRAMEF25	3	NM_001310134
chr1	13170219	13170380	PRAMEF27	1	NM_001300891
chr1	13175265	13175573	PRAMEF27	2	NM_001300891
chr1	13176241	13176822	PRAMEF27	3	NM_001300891
chr1	13178571	13179464	PRAMEF27	4	NM_001300891
chr1	13175281	13175573	PRAMEF9	1	NM_001010890
chr1	13176241	13176822	PRAMEF9	2	NM_001010890
chr1	13178571	13179132	PRAMEF9	3	NM_001010890
chr1	13254177	13254275	PRAMEF5	1	NM_001013407
chr1	13259247	13259555	PRAMEF5	2	NM_001013407
chr1	13260222	13260803	PRAMEF5	3	NM_001013407
chr1	13262550	13263435	PRAMEF5	4	NM_001013407
chr1	13303539	13303586	PRAMEF33	1	NM_001291381
chr1	13305930	13306241	PRAMEF33	2	NM_001291381
chr1	13306638	13307216	PRAMEF33	3	NM_001291381
chr1	13308329	13308907	PRAMEF33	4	NM_001291381
chr1	13315581	13315658	PRAMEF15	1	NM_001098376
chr1	13318392	13318700	PRAMEF15	2	NM_001098376
chr1	13319372	13319953	PRAMEF15	3	NM_001098376
chr1	13321703	13322598	PRAMEF15	4	NM_001098376
chr1	13389632	13389944	PRAMEF17	1	NM_001099851
chr1	13390341	13390919	PRAMEF17	2	NM_001099851
chr1	13391944	13392629	PRAMEF17	3	NM_001099851
chr1	13410450	13410544	PRAMEF20	1	NM_001099852
chr1	13416351	13416641	PRAMEF20	2	NM_001099852
chr1	13418122	13418700	PRAMEF20	3	NM_001099852
chr1	13420697	13421328	PRAMEF20	4	NM_001099852
chr1	13583832	13584100	PDPN	1	NM_006474
chr1	13607173	13607306	PDPN	2	NM_006474
chr1	13610387	13610516	PDPN	3	NM_006474
chr1	13613687	13613725	PDPN	4	NM_006474
chr1	13614300	13614411	PDPN	5	NM_006474
chr1	13615905	13617957	PDPN	6	NM_006474
chr1	14598685	14599223	KAZN	1	NM_201628
chr1	14960684	14960875	KAZN	2	NM_201628
chr1	15034749	15034885	KAZN	3	NM_201628
chr1	15043989	15044159	KAZN	4	NM_201628
chr1	15056091	15056280	KAZN	5	NM_201628
chr1	15060172	15060302	KAZN	6	NM_201628
chr1	15063572	15063622	KAZN	7	NM_201628
chr1	15065630	15065753	KAZN	8	NM_201628
chr1	15094180	15094385	KAZN	9	NM_201628
chr1	15094815	15094933	KAZN	10	NM_201628
chr1	15101543	15101774	KAZN	11	NM_201628
chr1	15103359	15103460	KAZN	12	NM_201628
chr1	15104023	15104189	KAZN	13	NM_201628
chr1	15112427	15112541	KAZN	14	NM_201628
chr1	15114471	15118043	KAZN	15	NM_201628
chr1	15153747	15153954	TMEM51	1	NM_001136218
chr1	15210490	15210562	TMEM51	2	NM_001136218
chr1	15214895	15215431	TMEM51	3	NM_001136218
chr1	15219326	15220478	TMEM51	4	NM_001136218
chr1	15409888	15410279	EFHD2	1	NM_024329
chr1	15425871	15426018	EFHD2	2	NM_024329
chr1	15427150	15427284	EFHD2	3	NM_024329
chr1	15428593	15430339	EFHD2	4	NM_024329
chr1	15438443	15438504	CTRC	1	NM_007272
chr1	15440300	15440391	CTRC	2	NM_007272
chr1	15440493	15440590	CTRC	3	NM_007272
chr1	15442447	15442572	CTRC	4	NM_007272
chr1	15443419	15443555	CTRC	5	NM_007272
chr1	15444606	15444751	CTRC	6	NM_007272
chr1	15445597	15445749	CTRC	7	NM_007272
chr1	15446575	15449242	CTRC	8	NM_007272
chr1	15456732	15456793	CELA2A	1	NM_033440
chr1	15457086	15457174	CELA2A	2	NM_033440
chr1	15461561	15461658	CELA2A	3	NM_033440
chr1	15462733	15462861	CELA2A	4	NM_033440
chr1	15463386	15463522	CELA2A	5	NM_033440
chr1	15465999	15466144	CELA2A	6	NM_033440
chr1	15467386	15467538	CELA2A	7	NM_033440
chr1	15471990	15472091	CELA2A	8	NM_033440
chr1	15476104	15476165	CELA2B	1	NM_015849
chr1	15476457	15476545	CELA2B	2	NM_015849
chr1	15481098	15481195	CELA2B	3	NM_015849
chr1	15482265	15482393	CELA2B	4	NM_015849
chr1	15483264	15483400	CELA2B	5	NM_015849
chr1	15485901	15486046	CELA2B	6	NM_015849
chr1	15487285	15487437	CELA2B	7	NM_015849
chr1	15491295	15491394	CELA2B	8	NM_015849
chr1	15526848	15526958	DNAJC16	1	NM_015291
chr1	15529088	15529272	DNAJC16	2	NM_015291
